run_id,timestep,actions_0,actions_1,map,score,order_list,validator_err_0,validator_err_1,format_err_0,format_err_1,first_validator_msg_0,first_validator_msg_1,scene_raw_p0,scene_raw_p1,chef_holds,asst_holds,chef_queue_str,asst_queue_str,pot_line,delta_chef_holds,delta_asst_holds,delta_pot_line,chef_queue_len,asst_queue_len,delta_chef_queue_len,delta_asst_queue_len
a82f5e57a5ad62e4,10,wait(2),wait(2),"X       X       X       P       X       

I               X       ↑0      X       

C1      ←1      X               X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: []
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 10: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [] Kitchen states: <pot0> is empty; <oven0> is empty; <blender0> is empty; <chopping_board0> starts processing chopped_onion,it will be ready after 2 timesteps; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,nothing,,,<pot0> is empty,False,False,False,0,0,0.0,-1.0
a82f5e57a5ad62e4,11,wait(2),wait(2),"X       X       X       P       X       

I               X       ↑0      X       

C2      ←1      X               X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,True,True,True,0,0,0.0,0.0
a82f5e57a5ad62e4,12,wait(1),"pickup(potato_slices, chopping_board0)","X       X       X       P       X       

I               X       ↑0      X       

C3      ←1      X               X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: []
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 12: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [] Kitchen states: <pot0> is empty; <oven0> is empty; <blender0> is empty; <chopping_board0> has potato_slices; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,nothing,,,<pot0> is empty,True,True,True,0,0,0.0,0.0
a82f5e57a5ad62e4,13,wait(1),place_obj_on_counter(),"X       X       X       P       X       

I               X       ↑0      X       

C       ←1p     X               X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: []
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 13: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds one potato_slices. The planned sequence of actions (yet to be performed) for Assistant is [place_obj_on_counter()] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,one potato_slices,,place_obj_on_counter(),<pot0> is empty,False,True,False,0,1,0.0,1.0
a82f5e57a5ad62e4,14,wait(1),place_obj_on_counter(),"X       X       X       P       X       

I               X       ↑0      X       

C       →1p     X               X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: []
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 14: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds one potato_slices. The planned sequence of actions (yet to be performed) for Assistant is [place_obj_on_counter()] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,one potato_slices,,place_obj_on_counter(),<pot0> is empty,False,False,False,0,1,0.0,0.0
a82f5e57a5ad62e4,15,"pickup(potato_slices, counter)",wait(1),"X       X       X       P       X       

I               X       ↑0      X       

C       →1      Xp              X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,1,0,0,,"There is no object in assistant's hand, so can not place object on counter.
","Successful Action History: []
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 15: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [place_obj_on_counter()] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Chef>. Their states are as follows: 1 counters have potato_slices which you can pick it up. 
","Successful Action History: [{'timestamp': 9, 'action': 'put_obj_in_utensil(chopping_board0)'}, {'timestamp': 10, 'action': 'cut(chopping_board0)'}, {'timestamp': 13, 'action': 'pickup(potato_slices, chopping_board0)'}, {'timestamp': 15, 'action': 'place_obj_on_counter()'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 15: <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [place_obj_on_counter()] <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [pickup(potato_slices, counter);put_obj_in_utensil(oven0);bake(oven0)] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Assistant>. Their states are as follows: 1 counters have potato_slices which you can pick it up. 

Below are the failed and analysis history about your last chosed action,you can use the information to reach correct action alone AND DO NOT COMMUNICATE WITH YOUR TEAMMATE :
Your action place_obj_on_counter() raised an error: There is no object in assistant's hand, so can not place object on counter.

",nothing,nothing,,place_obj_on_counter(),<pot0> is empty,False,True,False,0,1,0.0,0.0
a82f5e57a5ad62e4,16,"pickup(potato_slices, counter)",wait(5),"X       X       X       P       X       

I               X               X       

C       →1      Xp      ↓0      X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,1,0,0,,"please check your plan,make sure your plan is a sequence of action seperated by ';' in one line, without any description or serial number.",,"Successful Action History: [{'timestamp': 9, 'action': 'put_obj_in_utensil(chopping_board0)'}, {'timestamp': 10, 'action': 'cut(chopping_board0)'}, {'timestamp': 13, 'action': 'pickup(potato_slices, chopping_board0)'}, {'timestamp': 15, 'action': 'place_obj_on_counter()'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 16: <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [[nothing]] <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [pickup(potato_slices, counter);put_obj_in_utensil(oven0);bake(oven0)] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Assistant>. Their states are as follows: 1 counters have potato_slices which you can pick it up. 

Below are the failed and analysis history about your last chosed action,you can use the information to reach correct action alone AND DO NOT COMMUNICATE WITH YOUR TEAMMATE :
Your action [nothing] raised an error: please check your plan,make sure your plan is a sequence of action seperated by ';' in one line, without any description or serial number.
",nothing,nothing,"pickup(potato_slices, counter);put_obj_in_utensil(oven0);bake(oven0)",[nothing,<pot0> is empty,False,False,False,3,1,3.0,0.0
a82f5e57a5ad62e4,17,"pickup(potato_slices, counter)",wait(5),"X       X       X       P       X       

I               X               X       

C       →1      Xp      ←0      X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,True,True,True,0,0,-3.0,-1.0
a82f5e57a5ad62e4,18,put_obj_in_utensil(oven0),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X       ←0p     X       

D               X               O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,False,False,False,0,0,0.0,0.0
a82f5e57a5ad62e4,19,put_obj_in_utensil(oven0),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       ↓0p     O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,False,False,False,0,0,0.0,0.0
a82f5e57a5ad62e4,20,put_obj_in_utensil(oven0),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0p     O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,False,False,False,0,0,0.0,0.0
a82f5e57a5ad62e4,21,bake(oven0),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0      O-      

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,"Successful Action History: [{'timestamp': 9, 'action': 'put_obj_in_utensil(chopping_board0)'}, {'timestamp': 10, 'action': 'cut(chopping_board0)'}, {'timestamp': 13, 'action': 'pickup(potato_slices, chopping_board0)'}, {'timestamp': 15, 'action': 'place_obj_on_counter()'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 21: <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [] <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [bake(oven0)] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <blender0> is empty; <oven0> has potato_slices, which are all the ingredients you need to make baked_potato_slices; 3 counters can be visited by <Assistant>. Their states are as follows: counters have nothing.
",nothing,nothing,bake(oven0),,<pot0> is empty,True,True,True,1,0,1.0,0.0
a82f5e57a5ad62e4,22,wait(2),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0      O1      

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: [{'timestamp': 18, 'action': 'pickup(potato_slices, counter)'}, {'timestamp': 21, 'action': 'put_obj_in_utensil(oven0)'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 22: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [wait(5)] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <blender0> is empty; <oven0> starts processing chopped_onion,it will be ready after 2 timesteps; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,nothing,,wait(5),<pot0> is empty,False,False,False,0,1,-1.0,1.0
a82f5e57a5ad62e4,23,wait(2),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0      O2      

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,True,True,True,0,0,0.0,-1.0
a82f5e57a5ad62e4,24,"pickup(baked_potato_slices, oven0)",wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0      O3      

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,"Successful Action History: [{'timestamp': 18, 'action': 'pickup(potato_slices, counter)'}, {'timestamp': 21, 'action': 'put_obj_in_utensil(oven0)'}, {'timestamp': 22, 'action': 'bake(oven0)'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 24: <Chef> holds nothing. The planned sequence of actions (yet to be performed) for Chef is [] <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [wait(5)] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <blender0> is empty; <oven0> has baked_potato_slices; 3 counters can be visited by <Chef>. Their states are as follows: counters have nothing.
",,nothing,nothing,,wait(5),<pot0> is empty,True,True,True,0,1,0.0,1.0
a82f5e57a5ad62e4,25,deliver_soup(),wait(5),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       →0b     O       

X       B       X       S       X       

",0,baked_potato_slices,0,0,0,0,,,,,,,,,,True,True,True,0,0,0.0,-1.0
a82f5e57a5ad62e4,26,deliver_soup(),wait(1),"X       X       X       P       X       

I               X               X       

C       →1      X               X       

D               X       ↓0b     O       

X       B       X       S       X       

",20,baked_potato_slices,0,0,0,0,,,,"Successful Action History: [{'timestamp': 9, 'action': 'put_obj_in_utensil(chopping_board0)'}, {'timestamp': 10, 'action': 'cut(chopping_board0)'}, {'timestamp': 13, 'action': 'pickup(potato_slices, chopping_board0)'}, {'timestamp': 15, 'action': 'place_obj_on_counter()'}]
Lessons from Past Failures
[]
Chef space:pot0  oven0  counter 
Assistant space:chopping_board0  blender0  dish_dispenser  ingredient_dispenser
Order:baked_potato_slices
Scene 26: <Assistant> holds nothing. The planned sequence of actions (yet to be performed) for Assistant is [] <Chef> holds one baked_potato_slices. The planned sequence of actions (yet to be performed) for Chef is [deliver_soup()] Kitchen states: <pot0> is empty; <chopping_board0> is empty; <oven0> is empty; <blender0> is empty; 3 counters can be visited by <Assistant>. Their states are as follows: counters have nothing.
",one baked_potato_slices,nothing,deliver_soup(),,<pot0> is empty,True,True,True,1,0,1.0,0.0
